1200647246250,287,250,203
1200647246266,287,251,200
1200647246282,286,249,200
1200647246299,287,251,202
1200647246316,284,250,201
1200647246332,286,248,200
1200647246349,286,250,199
1200647246367,287,248,201
1200647246382,286,249,203
1200647246400,286,251,203
1200647246417,285,250,201
1200647246433,288,249,202
1200647246450,286,251,202
1200647246467,287,250,201
1200647246483,286,251,202
1200647246500,288,252,201
1200647246516,286,252,201
1200647246532,289,251,202
1200647246549,285,250,201
1200647246566,286,251,202
1200647246582,286,250,202
1200647246599,287,250,201
1200647246617,285,251,201
1200647246632,285,252,201
1200647246650,287,251,201
1200647246667,286,252,202
1200647246683,288,251,201
1200647246700,285,251,202
1200647246717,285,250,202
1200647246733,286,251,201
1200647246750,287,248,201
1200647246766,285,249,200
1200647246782,287,251,201
1200647246799,286,251,201
1200647246816,286,250,202
1200647246832,287,251,202
1200647246849,287,250,201
1200647246867,287,250,202
1200647246882,286,250,203
1200647246900,286,249,201
1200647246917,287,250,202
1200647246933,285,251,202
1200647246950,287,252,202
1200647246967,286,249,201
1200647246983,286,250,201
1200647247000,287,251,201
1200647247019,285,249,202
1200647247038,287,250,202
1200647247056,286,250,201
1200647247075,287,251,201
1200647247094,286,249,203
1200647247112,288,250,201
1200647247131,287,250,202
1200647247151,288,248,201
1200647247170,286,249,201
1200647247188,286,250,203
1200647247207,286,249,202
1200647247226,288,250,201
1200647247244,286,251,202
1200647247263,287,250,200
1200647247282,287,249,202
1200647247302,286,253,201
1200647247321,288,251,203
1200647247339,286,250,201
1200647247358,286,250,201
1200647247377,289,248,202
1200647247395,286,250,202
1200647247414,287,251,199
1200647247434,288,250,203
1200647247453,285,251,200
1200647247471,288,250,202
1200647247490,285,251,201
1200647247509,286,251,199
1200647247528,288,249,203
1200647247546,287,250,200
1200647247565,287,250,200
1200647247585,286,250,200
1200647247604,286,251,203
1200647247622,286,252,202
1200647247641,286,251,201
1200647247660,286,250,202
1200647247678,288,249,203
1200647247697,287,249,203
1200647247717,286,252,202
1200647247736,286,250,200
1200647247755,288,251,201
1200647247773,286,251,201
1200647247792,286,250,202
1200647247811,285,249,200
1200647247829,285,251,202
1200647247848,287,249,202
1200647247868,287,250,201
1200647247887,287,250,200
1200647247905,286,250,201
1200647247924,286,249,202
1200647247943,286,251,202
1200647247961,285,251,200
1200647247980,287,249,203
1200647248000,286,251,203
1200647248016,288,249,200
1200647248032,285,249,202
1200647248049,286,249,201
1200647248066,288,250,202
1200647248082,288,249,201
1200647248099,288,249,201
1200647248117,286,251,201
1200647248132,286,251,201
1200647248150,287,249,202
1200647248167,287,250,202
1200647248183,287,251,202
1200647248200,287,248,201
1200647248217,284,248,201
1200647248233,285,251,202
1200647248250,284,250,200
1200647248266,284,249,200
1200647248282,285,249,201
1200647248299,285,251,202
1200647248316,286,251,201
1200647248332,288,250,202
1200647248349,287,250,199
1200647248367,288,250,202
1200647248382,286,250,202
1200647248400,286,249,200
1200647248417,286,251,202
1200647248433,287,249,201
1200647248450,286,251,202
1200647248467,286,252,200
1200647248483,286,249,202
1200647248500,285,249,201
1200647248516,287,249,202
1200647248532,287,250,202
1200647248549,285,250,201
1200647248566,286,248,201
1200647248582,287,249,202
1200647248599,286,249,199
1200647248617,286,251,202
1200647248632,286,251,200
1200647248650,286,250,202
1200647248667,285,250,201
1200647248683,287,249,201
1200647248700,287,249,202
1200647248717,287,249,200
1200647248733,287,249,202
1200647248750,285,251,200
1200647248766,287,250,200
1200647248782,286,250,198
1200647248799,288,247,203
1200647248816,287,249,202
1200647248832,286,251,203
1200647248849,284,250,202
1200647248867,286,252,201
1200647248882,286,249,202
1200647248900,286,250,201
1200647248917,288,252,202
1200647248933,287,249,201
1200647248950,286,248,203
1200647248967,289,249,202
1200647248983,286,249,200
1200647249000,286,251,200
1200647249016,286,251,200
1200647249032,285,250,202
1200647249049,286,254,202
1200647249066,288,247,201
1200647249082,285,251,201
1200647249099,288,251,201
1200647249117,289,249,201
1200647249132,288,249,203
1200647249150,286,250,202
1200647249167,287,251,203
1200647249183,288,252,202
1200647249200,285,251,201
1200647249217,286,250,202
1200647249233,287,249,200
1200647249250,287,250,201
1200647249266,286,249,201
1200647249282,287,254,202
1200647249299,287,251,203
1200647249316,285,249,201
1200647249332,286,250,201
1200647249349,286,248,201
1200647249367,286,250,201
1200647249382,287,250,199
1200647249400,285,251,201
1200647249417,287,250,202
1200647249433,287,250,202
1200647249450,285,250,200
1200647249467,287,249,202
1200647249483,287,250,201
1200647249500,287,250,201
1200647249516,288,251,203
1200647249532,286,252,200
1200647249549,287,250,201
1200647249566,285,250,203
1200647249582,287,251,200
1200647249599,286,250,201
1200647249617,285,249,200
1200647249632,286,251,201
1200647249650,287,250,201
1200647249667,287,251,202
1200647249683,288,249,201
1200647249700,285,250,201
1200647249717,286,248,202
1200647249733,286,248,201
1200647249750,287,250,203
1200647249766,287,252,204
1200647249782,286,250,202
1200647249799,286,248,201
1200647249816,286,251,202
1200647249832,288,250,202
1200647249849,286,250,200
1200647249867,286,249,201
1200647249882,288,250,204
1200647249900,287,251,200
1200647249917,287,249,204
1200647249933,286,251,200
1200647249950,287,248,203
1200647249967,284,250,200
1200647249983,287,250,201
1200647250000,287,251,202
1200647250016,288,250,202
1200647250033,288,248,203
1200647250051,286,251,200
1200647250068,287,248,202
1200647250085,285,251,202
1200647250101,286,251,200
1200647250118,285,250,200
1200647250135,286,250,201
1200647250153,287,251,202
1200647250168,285,249,200
1200647250186,286,250,200
1200647250203,287,251,204
1200647250220,286,252,203
1200647250236,286,249,200
1200647250253,286,249,201
1200647250270,287,249,202
1200647250288,287,249,201
1200647250305,287,252,201
1200647250322,286,251,201
1200647250338,287,251,200
1200647250355,287,249,202
1200647250372,286,250,202
1200647250390,286,249,201
1200647250407,287,251,202
1200647250424,287,250,202
1200647250440,288,251,201
1200647250457,286,249,200
1200647250474,285,246,202
1200647250492,286,251,202
1200647250507,287,252,202
1200647250525,287,250,202
1200647250542,286,252,201
1200647250559,286,249,200
1200647250575,286,249,201
1200647250592,287,250,200
1200647250609,285,251,203
1200647250627,286,252,202
1200647250644,286,252,201
1200647250661,286,250,201
1200647250677,285,249,201
1200647250694,288,251,202
1200647250711,287,249,200
1200647250729,288,253,203
1200647250746,286,251,202
1200647250763,286,250,201
1200647250779,287,250,201
1200647250796,286,250,201
1200647250813,287,248,201
1200647250831,287,250,203
1200647250846,285,251,201
1200647250864,287,250,201
1200647250881,286,250,202
1200647250898,287,251,201
1200647250914,286,250,202
1200647250931,287,251,203
1200647250948,286,253,202
1200647250966,287,249,200
1200647250983,286,250,200
1200647251000,286,250,202
1200647251016,287,249,200
1200647251033,285,249,198
1200647251051,286,248,202
1200647251068,286,251,199
1200647251085,286,250,202
1200647251101,287,249,201
1200647251118,285,250,201
1200647251135,287,248,202
1200647251153,287,250,201
1200647251168,286,249,202
1200647251186,286,250,202
1200647251203,286,249,202
1200647251220,288,250,202
1200647251236,286,249,200
1200647251253,287,248,201
1200647251270,286,250,202
1200647251288,286,248,202
1200647251305,287,250,201
1200647251322,286,249,201
1200647251338,287,250,199
1200647251355,286,250,202
1200647251372,287,252,201
1200647251390,287,248,203
1200647251407,286,248,201
1200647251424,285,250,201
1200647251440,287,250,202
1200647251457,287,250,199
1200647251474,287,251,201
1200647251492,286,251,201
1200647251507,286,249,202
1200647251525,286,253,202
1200647251542,286,251,203
1200647251559,287,250,203
1200647251575,286,249,200
1200647251592,286,251,201
1200647251609,288,251,203
1200647251627,286,251,202
1200647251644,286,249,202
1200647251661,287,251,202
1200647251677,286,251,201
1200647251694,285,252,201
1200647251711,287,250,202
1200647251729,285,251,201
1200647251746,286,250,202
1200647251763,287,249,200
1200647251779,287,250,201
1200647251796,285,252,201
1200647251813,286,249,201
1200647251831,287,249,204
1200647251846,287,250,201
1200647251864,286,249,201
1200647251881,286,250,201
1200647251898,286,251,202
1200647251914,286,251,202
1200647251931,285,248,201
1200647251948,285,252,201
1200647251966,286,251,201
1200647251983,286,248,202
1200647252000,286,249,201
1200647252019,286,250,202
1200647252038,287,250,203
1200647252056,286,250,202
1200647252075,286,250,203
1200647252094,286,250,202
1200647252112,286,249,202
1200647252131,286,252,201
1200647252151,284,248,202
1200647252170,286,251,201
1200647252188,285,250,202
1200647252207,286,247,202
1200647252226,286,250,203
1200647252244,285,250,202
1200647252263,286,249,202
1200647252282,286,251,203
1200647252302,286,249,202
1200647252321,287,247,203
1200647252339,285,250,204
1200647252358,285,251,202
1200647252377,287,250,202
1200647252395,285,251,202
1200647252414,286,250,203
1200647252434,288,250,201
1200647252453,286,250,201
1200647252471,287,250,201
1200647252490,287,248,202
1200647252509,285,250,201
1200647252528,286,251,201
1200647252546,285,249,200
1200647252565,286,249,201
1200647252585,286,250,201
1200647252604,286,249,202
1200647252622,285,250,202
1200647252641,286,250,202
1200647252660,288,251,203
1200647252678,286,249,201
1200647252697,286,248,201
1200647252717,286,249,201
1200647252736,287,252,202
1200647252755,287,252,203
1200647252773,285,250,201
1200647252792,286,249,202
1200647252811,286,250,200
1200647252829,286,249,201
1200647252848,286,251,201
1200647252868,287,250,201
1200647252887,285,250,201
1200647252905,287,249,203
1200647252924,286,250,202
1200647252943,287,251,202
1200647252961,286,249,201
1200647252980,287,252,201
1200647253000,286,249,201
1200647253016,286,250,202
1200647253032,285,248,200
1200647253049,286,250,202
1200647253066,288,252,202
1200647253082,285,250,203
1200647253099,287,249,202
1200647253117,286,249,201
1200647253132,287,250,201
1200647253150,286,248,202
1200647253167,287,250,203
1200647253183,286,250,202
1200647253200,287,248,202
1200647253217,285,250,200
1200647253233,287,251,202
1200647253250,287,250,202
1200647253266,286,251,200
1200647253282,288,250,200
1200647253299,288,251,202
1200647253316,287,249,202
1200647253332,286,250,202
1200647253349,287,247,201
1200647253367,286,249,200
1200647253382,286,251,202
1200647253400,286,250,202
1200647253417,285,251,202
1200647253433,287,250,202
1200647253450,285,251,202
1200647253467,285,250,202
1200647253483,286,250,201
1200647253500,287,250,201
1200647253516,286,251,202
1200647253532,286,251,201
1200647253549,285,250,202
1200647253566,287,248,201
1200647253582,285,250,203
1200647253599,286,250,201
1200647253617,285,251,202
1200647253632,288,251,201
1200647253650,286,250,201
1200647253667,287,249,201
1200647253683,286,247,202
1200647253700,286,252,201
1200647253717,286,251,200
1200647253733,285,249,201
1200647253750,287,249,202
1200647253766,284,251,201
1200647253782,285,249,202
1200647253799,287,250,203
1200647253816,286,250,202
1200647253832,286,252,202
1200647253849,286,249,201
1200647253867,285,249,201
1200647253882,287,251,202
1200647253900,287,249,200
1200647253917,285,252,203
1200647253933,287,250,201
1200647253950,287,249,200
1200647253967,287,250,202
1200647253983,287,251,201
1200647254000,287,250,202
1200647254016,286,252,200
1200647254032,286,249,200
1200647254049,289,249,202
1200647254066,288,249,204
1200647254082,286,250,201
1200647254099,288,251,201
1200647254117,287,254,201
1200647254132,288,248,203
1200647254150,286,250,200
1200647254167,286,247,203
1200647254183,288,252,201
1200647254200,287,252,202
1200647254217,287,249,199
1200647254233,286,249,201
1200647254250,287,249,200
1200647254266,286,249,201
1200647254282,285,249,202
1200647254299,286,252,200
1200647254316,286,250,201
1200647254332,286,250,202
1200647254349,286,249,202
1200647254367,287,249,201
1200647254382,286,250,202
1200647254400,286,251,202
1200647254417,286,247,198
1200647254433,287,248,200
1200647254450,285,250,203
1200647254467,286,251,201
1200647254483,286,250,201
1200647254500,286,249,201
1200647254516,288,249,201
1200647254532,286,249,200
1200647254549,287,251,202
1200647254566,287,251,203
1200647254582,287,250,202
1200647254599,287,250,202
1200647254617,285,250,201
1200647254632,287,250,202
1200647254650,287,250,202
1200647254667,285,253,202
1200647254683,286,252,202
1200647254700,287,249,200
1200647254717,286,249,201
1200647254733,287,250,203
1200647254750,287,251,202
1200647254766,286,251,201
1200647254782,286,250,202
1200647254799,286,249,201
1200647254816,287,249,202
1200647254832,287,251,201
1200647254849,287,249,201
1200647254867,285,250,203
1200647254882,286,250,202
1200647254900,286,249,202
1200647254917,286,248,201
1200647254933,286,250,202
1200647254950,287,250,201
1200647254967,286,248,202
1200647254983,287,251,201
1200647255000,285,251,201
1200647255016,286,250,202
1200647255032,289,252,201
1200647255049,287,251,201
1200647255066,286,250,202
1200647255082,287,250,201
1200647255099,287,252,202
1200647255117,286,251,202
1200647255132,286,249,200
1200647255150,286,252,203
1200647255167,286,250,201
1200647255183,288,250,201
1200647255200,287,252,200
1200647255217,286,250,202
1200647255233,285,252,202
1200647255250,286,251,200
1200647255266,286,250,201
1200647255282,286,249,202
1200647255299,287,248,200
1200647255316,285,250,202
1200647255332,286,250,201
1200647255349,286,250,202
1200647255367,286,250,202
1200647255382,286,251,201
1200647255400,287,250,201
1200647255417,288,249,203
1200647255433,288,250,201
