1202468799000,251,247,197
1202468799013,250,248,194
1202468799026,250,244,196
1202468799039,249,248,196
1202468799052,251,247,197
1202468799065,249,247,194
1202468799078,250,246,197
1202468799091,249,246,194
1202468799104,250,248,194
1202468799117,249,247,194
1202468799130,248,245,195
1202468799142,250,246,194
1202468799155,249,246,195
1202468799168,250,246,196
1202468799181,250,244,195
1202468799194,248,245,196
1202468799207,249,246,197
1202468799220,249,247,197
1202468799233,250,246,194
1202468799246,250,246,196
1202468799259,249,248,197
1202468799273,250,247,196
1202468799286,250,246,196
1202468799299,250,247,195
1202468799312,249,248,195
1202468799325,249,246,194
1202468799338,249,247,198
1202468799351,250,247,196
1202468799364,250,244,198
1202468799377,249,247,196
1202468799390,249,247,194
1202468799403,251,246,194
1202468799415,251,245,195
1202468799428,249,245,194
1202468799441,250,247,196
1202468799454,249,246,196
1202468799467,250,247,195
1202468799480,250,247,197
1202468799493,250,245,197
1202468799506,249,247,196
1202468799519,249,247,196
1202468799532,249,245,197
1202468799545,250,247,193
1202468799558,249,246,196
1202468799571,248,245,194
1202468799584,249,247,196
1202468799596,250,247,195
1202468799609,250,246,197
1202468799622,249,247,196
1202468799635,248,245,196
1202468799648,250,246,197
1202468799661,249,248,194
1202468799674,249,247,196
1202468799687,250,247,195
1202468799700,250,246,196
1202468799713,249,247,195
1202468799726,250,246,196
1202468799740,249,246,198
1202468799753,250,247,197
1202468799766,250,247,196
1202468799779,249,247,195
1202468799792,249,246,196
1202468799805,250,245,195
1202468799818,250,246,194
1202468799831,250,246,195
1202468799844,250,245,196
1202468799857,250,248,196
1202468799869,249,249,197
1202468799882,250,245,195
1202468799895,249,245,196
1202468799908,249,248,197
1202468799921,249,247,197
1202468799934,250,246,196
1202468799947,251,247,195
1202468799960,251,247,195
1202468799973,251,244,196
1202468799986,250,247,195
1202468800000,250,246,195
1202468800016,250,246,196
1202468800033,249,244,195
1202468800051,251,246,195
1202468800068,248,246,196
1202468800085,249,247,197
1202468800101,250,245,193
1202468800118,249,248,195
1202468800135,250,247,195
1202468800153,249,247,196
1202468800168,249,246,196
1202468800186,249,246,194
1202468800203,249,246,195
1202468800220,250,248,195
1202468800236,250,245,194
1202468800253,248,245,194
1202468800270,249,245,198
1202468800288,251,247,195
1202468800305,249,246,194
1202468800322,249,247,195
1202468800338,251,246,197
1202468800355,249,246,193
1202468800372,249,246,198
1202468800390,250,246,194
1202468800407,249,248,193
1202468800424,251,247,195
1202468800440,250,247,195
1202468800457,249,245,196
1202468800474,249,247,197
1202468800492,250,246,195
1202468800507,249,246,195
1202468800525,248,246,194
1202468800542,250,247,193
1202468800559,249,246,196
1202468800575,248,247,196
1202468800592,250,246,196
1202468800609,251,246,195
1202468800627,249,247,195
1202468800644,250,245,195
1202468800661,252,245,196
1202468800677,249,246,197
1202468800694,251,248,196
1202468800711,249,247,197
1202468800729,250,246,197
1202468800746,249,246,196
1202468800763,249,247,196
1202468800779,250,245,196
1202468800796,250,246,198
1202468800813,250,246,196
1202468800831,250,243,196
1202468800846,250,248,194
1202468800864,249,247,195
1202468800881,249,246,194
1202468800898,249,245,196
1202468800914,250,247,196
1202468800931,250,246,193
1202468800948,251,247,194
1202468800966,249,246,194
1202468800983,250,246,195
1202468801000,250,249,197
1202468801016,250,245,197
1202468801032,251,246,195
1202468801049,249,245,195
1202468801065,248,247,196
1202468801082,249,249,196
1202468801098,249,247,197
1202468801115,251,247,196
1202468801131,250,246,196
1202468801148,250,245,196
1202468801164,249,246,194
1202468801180,249,246,196
1202468801197,250,247,195
1202468801213,251,247,196
1202468801230,249,247,195
1202468801246,250,246,196
1202468801262,250,248,196
1202468801279,250,245,197
1202468801295,249,246,195
1202468801311,249,246,195
1202468801328,249,247,197
1202468801344,249,244,196
1202468801361,249,246,196
1202468801377,250,246,198
1202468801392,248,248,196
1202468801410,248,246,194
1202468801426,249,246,195
1202468801443,250,245,194
1202468801459,248,245,196
1202468801474,249,248,195
1202468801492,249,246,195
1202468801507,251,248,196
1202468801525,250,245,194
1202468801540,251,245,195
1202468801556,249,246,196
1202468801573,251,247,195
1202468801589,251,247,196
1202468801607,250,247,198
1202468801622,251,247,195
1202468801638,250,246,196
1202468801655,248,248,196
1202468801671,249,246,196
1202468801688,250,247,195
1202468801704,248,246,196
1202468801720,251,245,196
1202468801737,250,247,195
1202468801753,248,245,195
1202468801769,251,247,196
1202468801786,250,248,195
1202468801802,249,245,198
1202468801819,250,246,197
1202468801835,250,247,195
1202468801851,250,248,196
1202468801868,250,248,197
1202468801884,249,247,198
1202468801901,249,247,196
1202468801917,250,245,195
1202468801934,251,246,195
1202468801950,248,247,195
1202468801967,248,246,196
1202468801983,248,247,196
1202468802000,250,247,195
1202468802016,250,248,196
1202468802032,250,247,196
1202468802049,251,246,196
1202468802066,249,246,195
1202468802082,248,246,194
1202468802099,250,245,198
1202468802117,250,245,195
1202468802132,250,248,195
1202468802150,248,247,195
1202468802167,251,246,195
1202468802183,249,246,195
1202468802200,249,247,196
1202468802217,248,245,197
1202468802233,250,247,196
1202468802250,251,245,197
1202468802266,249,246,197
1202468802282,250,246,196
1202468802299,249,247,194
1202468802316,251,247,194
1202468802332,251,245,195
1202468802349,249,246,195
1202468802367,248,245,195
1202468802382,249,246,196
1202468802400,250,246,196
1202468802417,251,246,197
1202468802433,251,248,194
1202468802450,249,247,194
1202468802467,248,244,196
1202468802483,249,247,199
1202468802500,249,248,196
1202468802516,251,247,194
1202468802532,249,247,196
1202468802549,249,245,197
1202468802566,250,247,196
1202468802582,251,247,195
1202468802599,251,247,196
1202468802617,248,244,197
1202468802632,250,246,194
1202468802650,250,246,195
1202468802667,250,248,196
1202468802683,251,246,197
1202468802700,251,246,197
1202468802717,249,248,195
1202468802733,249,246,196
1202468802750,250,246,196
1202468802766,249,246,197
1202468802782,249,247,196
1202468802799,249,246,197
1202468802816,249,247,197
1202468802832,249,246,198
1202468802849,249,246,195
1202468802867,251,247,195
1202468802882,249,246,196
1202468802900,251,247,195
1202468802917,249,246,196
1202468802933,250,247,196
1202468802950,250,247,196
1202468802967,249,247,197
1202468802983,250,247,195
1202468803000,250,248,196
1202468803016,250,246,196
1202468803033,250,245,198
1202468803051,249,245,196
1202468803068,249,246,194
1202468803085,248,248,195
1202468803101,250,246,196
1202468803118,249,244,195
1202468803135,250,248,197
1202468803153,249,246,196
1202468803168,250,245,195
1202468803186,249,247,197
1202468803203,250,245,196
1202468803220,249,245,195
1202468803236,250,249,196
1202468803253,250,247,197
1202468803270,251,248,196
1202468803288,249,247,196
1202468803305,249,247,196
1202468803322,249,248,193
1202468803338,249,246,197
1202468803355,250,248,197
1202468803372,250,248,196
1202468803390,250,246,197
1202468803407,249,248,194
1202468803424,251,247,196
1202468803440,250,246,196
1202468803457,250,246,196
1202468803474,250,248,195
1202468803492,249,247,195
1202468803507,249,247,195
1202468803525,249,247,196
1202468803542,251,247,196
1202468803559,249,246,196
1202468803575,250,245,196
1202468803592,250,246,196
1202468803609,251,247,196
1202468803627,250,246,196
1202468803644,249,246,195
1202468803661,250,247,196
1202468803677,249,246,198
1202468803694,250,247,198
1202468803711,250,244,195
1202468803729,250,246,193
1202468803746,249,247,196
1202468803763,250,245,194
1202468803779,248,246,196
1202468803796,249,247,196
1202468803813,250,245,196
1202468803831,250,246,195
1202468803846,249,246,195
1202468803864,250,247,196
1202468803881,249,245,196
1202468803898,249,247,196
1202468803914,251,247,197
1202468803931,249,245,195
1202468803948,249,245,195
1202468803966,250,246,196
1202468803983,251,246,195
1202468804000,250,246,197
1202468804019,249,245,195
1202468804040,250,247,195
1202468804061,249,248,196
1202468804082,248,246,197
1202468804101,250,247,197
1202468804121,248,247,195
1202468804142,249,247,197
1202468804163,250,247,195
1202468804184,249,247,195
1202468804203,251,246,195
1202468804223,250,246,195
1202468804244,250,245,197
1202468804265,248,245,195
1202468804286,250,246,197
1202468804305,249,244,197
1202468804326,248,246,197
1202468804346,251,246,195
1202468804367,251,247,195
1202468804388,248,246,196
1202468804407,249,246,195
1202468804428,251,248,197
1202468804448,248,248,195
1202468804469,250,246,195
1202468804490,249,246,196
1202468804509,251,246,195
1202468804530,250,246,197
1202468804551,250,247,196
1202468804571,250,248,196
1202468804592,250,245,196
1202468804611,249,248,195
1202468804632,251,244,194
1202468804653,249,246,196
1202468804673,250,247,196
1202468804694,249,246,196
1202468804713,250,246,194
1202468804734,249,248,195
1202468804755,250,248,195
1202468804776,249,247,196
1202468804796,250,245,196
1202468804815,249,246,196
1202468804836,250,247,196
1202468804857,251,247,195
1202468804878,249,246,195
1202468804898,250,246,196
1202468804917,250,247,196
1202468804938,250,248,194
1202468804959,250,248,198
1202468804980,249,248,196
1202468805000,250,246,198
1202468805016,250,246,196
1202468805032,250,245,195
1202468805049,249,246,196
1202468805066,248,245,196
1202468805082,250,246,193
1202468805099,250,245,196
1202468805117,250,247,198
1202468805132,250,245,197
1202468805150,250,245,196
1202468805167,251,248,195
1202468805183,250,246,197
1202468805200,250,246,197
1202468805217,249,247,195
1202468805233,250,246,197
1202468805250,250,246,196
1202468805266,250,245,196
1202468805282,251,246,197
1202468805299,248,246,196
1202468805316,250,246,196
1202468805332,249,247,195
1202468805349,250,247,197
1202468805367,251,246,197
1202468805382,250,246,195
1202468805400,249,247,193
1202468805417,248,246,196
1202468805433,249,246,196
1202468805450,249,246,197
1202468805467,249,247,195
1202468805483,249,247,194
1202468805500,250,245,196
1202468805516,250,245,195
1202468805532,248,246,195
1202468805549,249,246,196
1202468805566,249,247,196
1202468805582,249,246,197
1202468805599,249,247,197
1202468805617,249,245,195
1202468805632,249,246,196
1202468805650,249,246,195
1202468805667,250,246,195
1202468805683,249,246,193
1202468805700,249,247,195
1202468805717,248,246,194
1202468805733,249,248,196
1202468805750,251,245,196
1202468805766,250,246,195
1202468805782,251,246,196
1202468805799,251,245,198
1202468805816,250,246,198
1202468805832,251,246,195
1202468805849,250,245,195
1202468805867,250,244,194
1202468805882,249,246,196
1202468805900,249,246,195
